order_id,customer_id,age,gender,product_id,country,signup_date,last_purchase_date,cancellations_count,subscription_status,unit_price,quantity,purchase_frequency,product_name,category,Ratings
ORD5204,CUST1204,22,Female,PROD404,USA,2021-12-05,2023-10-25,0,active,63.16,2,13,Bluetooth Speaker,Electronics,4.4
ORD5205,CUST1205,58,Male,PROD405,India,2021-08-20,2025-04-22,2,cancelled,1484.8,1,13,Headphones,Electronics,4.0
ORD5206,CUST1206,59,Female,PROD406,Germany,2021-11-24,2023-11-12,1,active,263.02,6,26,Yoga Mat,Sports,4.2
ORD5207,CUST1207,32,Male,PROD407,India,2023-07-16,2023-03-12,1,active,1212.26,1,38,Vacuum Cleaner,Home,3.9
ORD5208,CUST1208,37,Male,PROD408,India,2022-12-09,2023-08-17,0,active,1790.4,1,33,Shirt,Clothing,3.7
ORD5209,CUST1209,30,Male,PROD409,Pakistan,2022-12-04,2024-09-14,2,active,582.62,2,6,Sneakers,Clothing,3.6
ORD5210,CUST1210,30,Female,PROD410,UK,2022-03-14,2023-02-14,0,active,181.32,2,40,Moisturizer,Beauty,4.0
ORD5211,CUST1211,65,Male,PROD411,UK,2022-08-03,2023-02-18,2,paused,174.87,9,34,Cricket Bat,Sports,3.5
ORD5212,CUST1212,48,Female,PROD412,Canada,2022-04-26,2024-11-02,4,cancelled,462.9,3,45,Refrigerator,Home,4.5
ORD5213,CUST1213,56,Female,PROD413,Pakistan,2021-04-01,2024-07-26,2,cancelled,490.01,3,40,Headphones,Electronics,4.2
ORD5214,CUST1214,29,Female,PROD414,Germany,2022-10-26,2023-12-14,0,cancelled,1068.34,1,36,Chair,Home,3.8
ORD5215,CUST1215,64,Male,PROD415,India,2021-08-03,2023-05-19,4,active,151.03,8,30,Smartphone,Electronics,3.8
ORD5216,CUST1216,48,Female,PROD416,Pakistan,2022-06-11,2022-12-24,3,active,152.35,8,32,Refrigerator,Home,4.1
ORD5217,CUST1217,59,Male,PROD417,Germany,2023-04-27,2023-04-12,5,active,277.17,7,3,Lipstick,Beauty,4.3
ORD5218,CUST1218,36,Female,PROD418,Canada,2022-01-07,2025-02-28,5,active,90.95,1,30,Moisturizer,Beauty,4.4
ORD5219,CUST1219,20,Female,PROD419,Canada,2023-08-20,2023-12-29,4,active,813.9,2,38,Cricket Bat,Sports,3.9
ORD5220,CUST1220,51,Female,PROD420,Pakistan,2022-06-06,2023-12-07,3,paused,262.87,3,27,Shampoo,Beauty,4.2
ORD5221,CUST1221,49,Female,PROD421,USA,2020-01-10,2025-05-16,2,active,173.2,8,45,Running Shoes,Sports,3.8
ORD5222,CUST1222,46,Female,PROD422,Canada,2022-04-26,2024-05-31,1,active,398.18,5,12,Perfume,Beauty,4.1
ORD5223,CUST1223,25,Female,PROD423,Pakistan,2023-05-01,2024-10-20,0,active,211.82,8,32,Moisturizer,Beauty,4.1
ORD5224,CUST1224,19,Female,PROD424,USA,2021-10-27,2024-09-11,1,active,255.77,6,21,Dumbbells,Sports,4.3
ORD5225,CUST1225,62,Female,PROD425,UK,2023-02-27,2024-02-09,5,active,63.52,8,7,Dumbbells,Sports,3.7
ORD5226,CUST1226,52,Female,PROD426,Germany,2021-03-19,2022-12-09,2,active,317.31,5,45,Cricket Bat,Sports,4.0
ORD5227,CUST1227,52,Other,PROD427,Germany,2021-09-14,2025-05-26,5,active,436.16,2,11,Cycling Helmet,Sports,4.2
ORD5228,CUST1228,47,Female,PROD428,Germany,2022-03-16,2023-02-19,0,active,366.64,4,13,Cycling Helmet,Sports,4.1
ORD5229,CUST1229,46,Male,PROD429,UK,2022-07-25,2025-01-15,2,active,347.76,4,27,Shirt,Clothing,4.3
ORD5230,CUST1230,18,Female,PROD430,India,2022-06-21,2023-05-26,1,active,220.93,8,38,Basketball,Sports,4.4
ORD5231,CUST1231,66,Female,PROD431,Pakistan,2023-12-01,2025-01-06,5,active,1331.03,1,33,Sofa,Home,4.3
ORD5232,CUST1232,54,Other,PROD432,UK,2022-07-14,2023-06-10,4,cancelled,134.4,5,30,Chair,Home,4.3
ORD5233,CUST1233,35,Female,PROD433,India,2022-07-04,2024-02-06,1,active,133.25,9,26,Sofa,Home,3.5
ORD5234,CUST1234,65,Male,PROD434,USA,2021-11-16,2025-05-01,1,cancelled,210.26,9,15,Cycling Helmet,Sports,3.9
ORD5235,CUST1235,22,Female,PROD435,Pakistan,2020-09-22,2022-10-31,0,cancelled,80.21,8,47,Vacuum Cleaner,Home,4.5
ORD5236,CUST1236,60,Female,PROD436,Pakistan,2021-09-23,2022-07-16,2,active,133.84,4,11,T-Shirt,Clothing,3.4
ORD5237,CUST1237,57,Female,PROD437,Germany,2023-10-01,2023-07-10,1,cancelled,286.69,4,28,Perfume,Beauty,4.0
ORD5238,CUST1238,37,Female,PROD438,Canada,2021-11-29,2023-01-26,2,active,55.18,8,3,Smartphone,Electronics,4.0
ORD5239,CUST1239,50,Female,PROD439,USA,2022-12-27,2025-02-26,5,active,25.75,7,8,Tennis Racket,Sports,4.4
ORD5240,CUST1240,22,Female,PROD440,Germany,2022-05-21,2023-09-04,5,active,7.42,6,22,Lamp,Home,4.0
ORD5241,CUST1241,46,Female,PROD441,Canada,2020-09-16,2022-01-23,0,active,430.28,4,39,Jeans,Clothing,4.3
ORD5242,CUST1242,59,Male,PROD442,India,2021-09-05,2025-03-05,2,active,307.95,3,40,Bluetooth Speaker,Electronics,4.0
ORD5243,CUST1243,53,Female,PROD443,Germany,2021-12-18,2022-12-07,2,active,235.7,1,5,Lipstick,Beauty,4.2
ORD5244,CUST1244,40,Female,PROD444,USA,2022-10-17,2024-03-28,5,active,174.95,8,23,Cycling Helmet,Sports,3.8
ORD5245,CUST1245,67,Female,PROD445,UK,2020-10-31,2021-07-23,0,active,232.39,4,40,Conditioner,Beauty,4.4
ORD5246,CUST1246,26,Male,PROD446,Germany,2021-01-13,2024-03-16,2,active,266.75,4,23,Vacuum Cleaner,Home,3.9
ORD5247,CUST1247,67,Female,PROD447,UK,2022-11-18,2025-03-23,5,active,32.82,2,39,Gaming Console,Electronics,4.2
ORD5248,CUST1248,23,Male,PROD448,USA,2021-08-29,2021-11-21,2,paused,597.36,3,11,Conditioner,Beauty,3.9
ORD5249,CUST1249,51,Female,PROD449,India,2022-12-18,2024-07-12,1,cancelled,147.45,8,18,Conditioner,Beauty,4.7
ORD5250,CUST1250,64,Female,PROD450,India,2021-02-21,2024-11-16,2,active,91.92,7,39,Running Shoes,Sports,3.6
ORD5251,CUST1251,42,Female,PROD451,Germany,2023-05-20,2024-08-11,2,active,89.68,6,39,Skirt,Clothing,3.7
ORD5252,CUST1252,23,Male,PROD452,Pakistan,2021-05-13,2024-04-17,1,paused,269.62,5,6,Blender,Home,4.2
ORD5253,CUST1253,57,Female,PROD453,India,2021-12-02,2021-11-05,0,active,214.01,1,37,Jeans,Clothing,4.0
ORD5254,CUST1254,29,Male,PROD454,India,2022-12-09,2025-03-28,0,active,368.2,2,24,Headphones,Electronics,3.6
ORD5255,CUST1255,60,Female,PROD455,USA,2023-09-02,2023-12-18,5,paused,560.24,2,40,Cricket Bat,Sports,4.3
ORD5256,CUST1256,22,Female,PROD456,Germany,2021-05-28,2024-10-09,2,active,262.89,1,44,Dumbbells,Sports,4.2
ORD5257,CUST1257,56,Male,PROD457,Canada,2021-10-18,2025-01-24,2,cancelled,113.52,8,14,Football,Sports,4.3
ORD5258,CUST1258,65,Female,PROD458,India,2020-02-09,2025-04-20,2,active,78.71,7,35,Dining Table,Home,4.2
ORD5259,CUST1259,40,Male,PROD459,USA,2021-02-18,2025-04-17,0,active,283.52,3,48,Smartphone,Electronics,4.2
ORD5260,CUST1260,34,Female,PROD460,UK,2022-12-14,2023-06-08,1,active,174.45,9,14,Headphones,Electronics,4.4
ORD5261,CUST1261,36,Female,PROD461,UK,2022-02-09,2025-01-08,5,paused,165.34,6,8,Skirt,Clothing,4.2
ORD5262,CUST1262,46,Female,PROD462,India,2023-03-04,2023-09-29,1,active,274.67,4,25,Conditioner,Beauty,4.4
ORD5263,CUST1263,65,Male,PROD463,UK,2020-02-09,2023-05-03,5,paused,73.91,5,28,Smartwatch,Electronics,3.0
ORD5264,CUST1264,31,Female,PROD464,Pakistan,2022-07-22,2024-05-30,3,cancelled,330.52,2,37,Foundation,Beauty,4.5
ORD5265,CUST1265,57,Female,PROD465,Germany,2023-02-27,2024-11-18,3,cancelled,1865.18,1,47,Lipstick,Beauty,4.3
ORD5266,CUST1266,32,Male,PROD466,Pakistan,2023-04-25,2024-07-03,1,paused,1624.53,1,16,Skirt,Clothing,4.2
ORD5267,CUST1267,47,Male,PROD467,India,2022-07-28,2024-01-19,2,active,222.38,3,12,Lamp,Home,4.4
ORD5268,CUST1268,28,Male,PROD468,USA,2022-10-29,2025-02-03,3,active,190.6,8,1,Jeans,Clothing,4.0
ORD5269,CUST1269,58,Female,PROD469,UK,2021-11-30,2022-09-19,3,cancelled,157.4,4,45,Blender,Home,3.8
ORD5270,CUST1270,27,Female,PROD470,Germany,2021-04-05,2022-11-14,1,cancelled,97.56,7,17,Dress,Clothing,4.3
ORD5271,CUST1271,52,Female,PROD471,India,2021-06-11,2025-05-03,4,paused,43.76,8,38,Skirt,Clothing,4.2
ORD5272,CUST1272,28,Female,PROD472,USA,2022-10-31,2023-03-27,3,active,238.3,8,41,Vacuum Cleaner,Home,4.1
ORD5273,CUST1273,53,Female,PROD473,Pakistan,2021-03-28,2023-06-03,1,active,247.28,6,49,Moisturizer,Beauty,4.0
ORD5274,CUST1274,61,Female,PROD474,USA,2021-08-31,2022-02-18,0,active,341.04,3,1,Dining Table,Home,4.2
ORD5275,CUST1275,53,Female,PROD475,Germany,2021-06-09,2022-04-21,3,active,730.44,2,46,Moisturizer,Beauty,3.3
ORD5276,CUST1276,59,Female,PROD476,UK,2022-05-29,2024-08-22,3,cancelled,14.55,8,12,Headphones,Electronics,4.3
ORD5277,CUST1277,33,Female,PROD477,India,2022-09-12,2024-05-18,4,active,224.89,6,30,Dining Table,Home,3.8
ORD5278,CUST1278,53,Female,PROD478,UK,2023-06-05,2025-04-18,0,paused,244.49,7,41,Bluetooth Speaker,Electronics,4.2
ORD5279,CUST1279,47,Male,PROD479,Germany,2020-10-14,2023-09-09,4,cancelled,284.09,2,49,Running Shoes,Sports,3.7
ORD5280,CUST1280,52,Male,PROD480,Canada,2022-10-20,2023-05-06,5,active,239.57,4,14,Bluetooth Speaker,Electronics,4.3
ORD5281,CUST1281,59,Female,PROD481,UK,2021-04-04,2021-03-08,0,cancelled,102.62,3,23,Yoga Mat,Sports,3.9
ORD5282,CUST1282,63,Male,PROD482,Pakistan,2023-05-15,2025-09-08,2,active,26.61,8,28,Headphones,Electronics,3.0
ORD5283,CUST1283,29,Male,PROD483,Canada,2021-09-07,2021-10-23,4,active,281.71,5,28,Camera,Electronics,4.3
ORD5284,CUST1284,45,Male,PROD484,Germany,2020-06-11,2025-10-08,1,paused,498.41,3,23,Hoodie,Clothing,3.5
ORD5285,CUST1285,54,Female,PROD485,India,2021-05-22,2023-05-29,3,cancelled,150.77,7,39,Jacket,Clothing,3.9
ORD5286,CUST1286,28,Male,PROD486,UK,2021-11-27,2024-07-01,2,paused,112.52,7,24,Jacket,Clothing,4.0
ORD5287,CUST1287,45,Female,PROD487,UK,2022-09-04,2025-07-29,3,active,194.81,9,15,Vacuum Cleaner,Home,4.3
ORD5288,CUST1288,28,Male,PROD488,Pakistan,2022-12-02,2024-07-04,1,active,209.41,5,8,Perfume,Beauty,3.8
ORD5289,CUST1289,29,Other,PROD489,USA,2021-08-04,2021-12-23,0,cancelled,494.41,2,22,Shampoo,Beauty,4.3
ORD5290,CUST1290,47,Male,PROD490,Pakistan,2023-02-25,2025-05-04,2,active,187.03,5,7,Lamp,Home,3.3
ORD5291,CUST1291,41,Female,PROD491,Germany,2023-03-28,2023-07-28,4,active,314.88,4,47,Football,Sports,4.5
ORD5292,CUST1292,37,Male,PROD492,India,2021-12-13,2021-12-16,5,cancelled,233.87,5,19,Laptop,Electronics,4.1
ORD5293,CUST1293,58,Male,PROD493,UK,2023-05-01,2023-01-16,4,active,171.07,6,6,Cycling Helmet,Sports,4.2
ORD5294,CUST1294,38,Male,PROD494,Canada,2020-05-10,2021-08-09,5,active,155.44,5,29,Moisturizer,Beauty,4.1
ORD5295,CUST1295,68,Male,PROD495,UK,2023-01-15,2025-06-05,0,active,789.5,2,14,Shampoo,Beauty,4.4
ORD5296,CUST1296,38,Female,PROD496,UK,2022-09-06,2025-09-06,2,active,232.75,8,5,Smartwatch,Electronics,4.2
ORD5297,CUST1297,66,Male,PROD497,Pakistan,2021-08-03,2024-08-21,5,paused,1786.22,1,2,Dress,Clothing,3.9
ORD5298,CUST1298,42,Female,PROD498,USA,2021-01-03,2023-12-05,3,cancelled,216.99,8,15,T-Shirt,Clothing,4.0
ORD5299,CUST1299,45,Male,PROD499,Pakistan,2021-02-28,2023-12-31,5,cancelled,10.88,9,38,Camera,Electronics,4.5
ORD5300,CUST1300,19,Female,PROD500,Canada,2023-08-14,2024-02-11,1,active,1226.18,1,25,Conditioner,Beauty,3.7
ORD5301,CUST1301,65,Female,PROD501,USA,2023-08-08,2024-03-26,2,active,460.02,4,7,Sofa,Home,4.2
ORD5302,CUST1302,55,Female,PROD502,USA,2023-07-28,2023-08-28,3,paused,217.3,7,21,Cricket Bat,Sports,4.2
ORD5303,CUST1303,45,Female,PROD503,Germany,2022-12-09,2024-06-28,1,cancelled,120.62,5,11,Gaming Console,Electronics,4.2
ORD5304,CUST1304,35,Male,PROD504,India,2021-10-14,2023-08-06,5,active,90.23,4,6,Smartwatch,Electronics,4.3
ORD5305,CUST1305,26,Male,PROD505,Germany,2021-07-28,2022-10-30,3,active,737.62,2,31,Smartwatch,Electronics,4.4
ORD5306,CUST1306,56,Female,PROD506,USA,2022-11-13,2023-04-29,4,active,658.94,2,47,Smartphone,Electronics,4.2
ORD5307,CUST1307,40,Male,PROD507,Canada,2022-01-17,2022-05-06,0,paused,121.19,3,20,Face Wash,Beauty,4.3
ORD5308,CUST1308,57,Male,PROD508,Germany,2021-08-04,2021-12-14,4,active,583.41,3,49,Dumbbells,Sports,3.7
ORD5309,CUST1309,57,Female,PROD509,UK,2020-09-29,2024-10-26,3,active,242.39,6,20,Cricket Bat,Sports,4.3
ORD5310,CUST1310,21,Female,PROD510,Germany,2021-03-16,2023-01-22,4,cancelled,84.73,7,6,Camera,Electronics,4.2
ORD5311,CUST1311,31,Female,PROD511,Germany,2020-09-19,2021-08-28,3,paused,399.32,4,25,Cricket Bat,Sports,4.4
ORD5312,CUST1312,52,Female,PROD512,UK,2020-01-12,2024-10-27,0,active,96.56,7,49,Microwave,Home,3.5
ORD5313,CUST1313,27,Other,PROD513,Pakistan,2021-10-21,2023-10-29,4,active,211.81,6,30,Shirt,Clothing,4.1
ORD5314,CUST1314,32,Male,PROD514,Canada,2021-08-01,2025-03-02,1,active,227.67,5,15,Smartwatch,Electronics,4.3
ORD5315,CUST1315,55,Male,PROD515,Pakistan,2021-02-08,2024-08-28,5,cancelled,65.36,3,49,Perfume,Beauty,4.2
ORD5316,CUST1316,37,Female,PROD516,Canada,2022-02-03,2023-10-23,2,cancelled,51.02,6,32,Nail Polish,Beauty,4.0
ORD5317,CUST1317,19,Female,PROD517,Germany,2023-08-05,2023-09-16,4,active,462.3,2,6,Blender,Home,3.9
ORD5318,CUST1318,59,Female,PROD518,USA,2022-11-12,2023-09-12,1,cancelled,126.46,9,48,Perfume,Beauty,3.3
ORD5319,CUST1319,67,Male,PROD519,India,2023-08-20,2024-07-22,4,cancelled,65.2,5,32,Dining Table,Home,3.8
ORD5320,CUST1320,31,Female,PROD520,Germany,2023-07-03,2023-09-24,2,paused,116.64,4,46,Cricket Bat,Sports,4.0
ORD5321,CUST1321,19,Male,PROD521,USA,2023-07-04,2024-05-10,0,active,140.63,6,23,Microwave,Home,4.3
ORD5322,CUST1322,41,Female,PROD522,India,2022-08-27,2022-04-12,5,cancelled,152.53,4,49,Bluetooth Speaker,Electronics,3.9
ORD5323,CUST1323,59,Female,PROD523,Pakistan,2022-07-23,2024-08-19,3,active,285.44,7,46,Dumbbells,Sports,4.2
ORD5324,CUST1324,61,Male,PROD524,India,2023-07-27,2023-08-20,5,active,136.3,3,29,Perfume,Beauty,5.0
ORD5325,CUST1325,46,Other,PROD525,Canada,2020-10-09,2024-01-10,4,cancelled,556.7,2,39,Gaming Console,Electronics,4.1
ORD5326,CUST1326,19,Female,PROD526,UK,2021-11-10,2024-10-26,2,active,231.25,6,39,Jeans,Clothing,3.9
ORD5327,CUST1327,44,Female,PROD527,Pakistan,2021-02-11,2022-07-18,4,active,105.05,6,15,Shampoo,Beauty,4.2
ORD5328,CUST1328,64,Male,PROD528,Pakistan,2022-04-22,2022-08-30,1,active,11.73,5,49,Smartwatch,Electronics,4.3
ORD5329,CUST1329,66,Female,PROD529,India,2021-12-09,2022-05-19,0,active,230.61,8,9,Basketball,Sports,3.8
ORD5330,CUST1330,60,Female,PROD530,Germany,2021-08-12,2023-08-04,2,active,188.23,8,13,Tablet,Electronics,4.3
ORD5331,CUST1331,36,Female,PROD531,Canada,2022-05-28,2023-11-16,0,active,28.65,6,27,Vacuum Cleaner,Home,4.4
ORD5332,CUST1332,49,Male,PROD532,Canada,2022-10-08,2024-08-12,2,active,175.42,8,2,Smartwatch,Electronics,4.3
ORD5333,CUST1333,45,Female,PROD533,Pakistan,2023-11-07,2025-02-19,4,active,180.09,8,25,Foundation,Beauty,4.3
ORD5334,CUST1334,54,Male,PROD534,UK,2021-08-02,2024-11-20,4,active,284.73,7,47,Blender,Home,4.2
ORD5335,CUST1335,22,Female,PROD535,Germany,2021-12-24,2022-05-15,0,cancelled,231.43,3,38,Basketball,Sports,4.3
ORD5336,CUST1336,22,Female,PROD536,UK,2021-08-24,2025-08-01,5,active,137.29,7,2,Cricket Bat,Sports,3.8
ORD5337,CUST1337,22,Female,PROD537,USA,2023-07-19,2024-04-12,0,paused,210.01,7,9,Shirt,Clothing,4.3
ORD5338,CUST1338,45,Female,PROD538,UK,2022-06-14,2024-05-15,3,paused,348.76,4,16,Gaming Console,Electronics,4.0
ORD5339,CUST1339,40,Female,PROD539,UK,2022-09-13,2023-10-11,2,active,219.21,4,23,Laptop,Electronics,4.3
ORD5340,CUST1340,21,Female,PROD540,Canada,2023-03-15,2025-03-27,1,active,104.03,7,27,Vacuum Cleaner,Home,4.3
ORD5341,CUST1341,27,Male,PROD541,Pakistan,2021-08-10,2022-05-30,2,active,360.74,5,10,Face Wash,Beauty,4.0
ORD5342,CUST1342,57,Male,PROD542,Canada,2021-09-01,2022-02-16,1,active,208.01,8,44,Blender,Home,4.0
ORD5343,CUST1343,59,Male,PROD543,Canada,2023-02-16,2023-07-30,5,active,235.36,5,30,Camera,Electronics,4.4
ORD5344,CUST1344,21,Male,PROD544,USA,2021-04-14,2025-06-23,0,active,6.45,7,37,Conditioner,Beauty,4.1
ORD5345,CUST1345,35,Male,PROD545,UK,2021-12-26,2022-09-12,4,active,205.55,2,15,Laptop,Electronics,4.0
ORD5346,CUST1346,37,Female,PROD546,Germany,2021-10-14,2022-05-12,2,active,224.15,1,7,Smartwatch,Electronics,3.9
ORD5347,CUST1347,26,Female,PROD547,Pakistan,2020-12-10,2024-02-01,1,active,115.98,2,4,Blender,Home,4.1
ORD5348,CUST1348,41,Male,PROD548,Germany,2021-09-27,2023-08-19,0,cancelled,26.33,1,11,Laptop,Electronics,4.2
ORD5349,CUST1349,43,Male,PROD549,Canada,2023-01-05,2024-11-25,1,active,172.3,6,8,Basketball,Sports,3.9
ORD5350,CUST1350,61,Female,PROD550,UK,2021-06-18,2024-01-22,3,active,374.37,5,36,Blender,Home,4.0
ORD5351,CUST1351,51,Female,PROD551,Pakistan,2021-10-28,2022-02-17,0,cancelled,296.71,6,2,Jeans,Clothing,4.0
ORD5352,CUST1352,57,Female,PROD552,USA,2021-11-18,2025-08-14,4,cancelled,575.92,3,14,Skirt,Clothing,4.1
ORD5353,CUST1353,34,Female,PROD553,Germany,2021-03-20,2022-09-09,2,cancelled,214.73,7,49,Tablet,Electronics,4.4
ORD5354,CUST1354,22,Female,PROD554,UK,2022-12-18,2024-10-07,4,cancelled,416.03,3,8,Dining Table,Home,4.2
ORD5355,CUST1355,50,Male,PROD555,Pakistan,2020-11-19,2022-11-28,0,cancelled,219.47,6,38,Football,Sports,4.3
ORD5356,CUST1356,66,Female,PROD556,UK,2020-03-11,2025-11-03,0,active,34.42,7,29,Lipstick,Beauty,4.3
ORD5357,CUST1357,66,Male,PROD557,UK,2021-08-21,2023-02-15,3,active,128.99,9,29,Blender,Home,3.9
ORD5358,CUST1358,47,Female,PROD558,Canada,2020-12-09,2023-02-14,0,active,148.19,8,26,Dress,Clothing,4.4
ORD5359,CUST1359,39,Female,PROD559,India,2021-06-12,2025-05-28,5,cancelled,343.33,5,44,Running Shoes,Sports,4.0
ORD5360,CUST1360,48,Female,PROD560,India,2023-01-08,2024-07-31,5,active,146.28,4,36,Sneakers,Clothing,4.2
ORD5361,CUST1361,23,Male,PROD561,India,2022-05-08,2022-10-30,1,cancelled,165.06,9,48,Sneakers,Clothing,4.1
ORD5362,CUST1362,18,Female,PROD562,Germany,2021-11-06,2021-10-24,1,active,222.3,8,3,Vacuum Cleaner,Home,4.4
ORD5363,CUST1363,29,Female,PROD563,UK,2021-10-19,2023-10-21,4,cancelled,662.89,3,9,Vacuum Cleaner,Home,4.1
ORD5364,CUST1364,21,Female,PROD564,Germany,2020-10-23,2021-01-29,5,cancelled,134.18,9,41,Shampoo,Beauty,4.2
ORD5365,CUST1365,32,Male,PROD565,Pakistan,2021-01-02,2022-10-15,4,active,57.06,4,21,Camera,Electronics,4.2
ORD5366,CUST1366,60,Female,PROD566,India,2022-02-22,2023-10-20,3,active,668.04,2,17,Smartphone,Electronics,4.1
ORD5367,CUST1367,27,Female,PROD567,Pakistan,2021-12-02,2024-07-23,3,active,348.12,4,24,Lamp,Home,4.0
ORD5368,CUST1368,66,Male,PROD568,USA,2023-06-05,2025-06-27,3,cancelled,76.13,7,7,Skirt,Clothing,4.2
ORD5369,CUST1369,27,Female,PROD569,USA,2021-09-05,2023-04-18,4,active,89.75,7,22,Sneakers,Clothing,4.2
ORD5370,CUST1370,37,Male,PROD570,UK,2021-09-30,2024-09-23,1,active,390.53,5,16,Basketball,Sports,4.1
ORD5371,CUST1371,43,Female,PROD571,Canada,2023-01-19,2025-06-20,5,active,725.84,2,24,Vacuum Cleaner,Home,4.1
ORD5372,CUST1372,63,Male,PROD572,Germany,2022-10-18,2024-02-12,4,active,604.52,3,7,Camera,Electronics,4.2
ORD5373,CUST1373,64,Female,PROD573,Germany,2021-10-20,2024-04-23,2,active,316.46,6,37,Dumbbells,Sports,4.0
ORD5374,CUST1374,19,Male,PROD574,India,2021-04-14,2023-11-16,4,cancelled,75.21,6,38,Microwave,Home,4.3
ORD5375,CUST1375,63,Male,PROD575,Germany,2022-05-29,2023-01-09,5,paused,399.54,4,17,Face Wash,Beauty,4.3
ORD5376,CUST1376,56,Female,PROD576,Germany,2022-04-13,2024-07-02,5,active,12.03,7,42,T-Shirt,Clothing,4.1
ORD5377,CUST1377,33,Male,PROD577,Germany,2021-07-28,2024-08-10,3,active,54.72,4,34,Dining Table,Home,4.0
ORD5378,CUST1378,48,Male,PROD578,Canada,2022-10-04,2024-03-12,1,active,122.74,5,40,Tablet,Electronics,4.1
ORD5379,CUST1379,47,Female,PROD579,Germany,2021-12-14,2023-01-03,1,paused,23.7,6,48,Headphones,Electronics,3.9
ORD5380,CUST1380,46,Male,PROD580,India,2023-10-07,2023-08-10,1,paused,181.5,3,20,Refrigerator,Home,4.2
ORD5381,CUST1381,66,Female,PROD581,Germany,2023-07-22,2025-07-28,3,active,195.6,2,45,Conditioner,Beauty,4.0
ORD5382,CUST1382,60,Female,PROD582,Pakistan,2021-01-13,2025-05-15,5,cancelled,107.92,9,14,Lipstick,Beauty,4.4
ORD5383,CUST1383,39,Female,PROD583,UK,2023-05-26,2024-07-25,2,active,577.66,3,18,Camera,Electronics,4.2
ORD5384,CUST1384,31,Male,PROD584,Pakistan,2022-05-18,2024-09-05,5,active,81.15,7,41,Basketball,Sports,3.8
ORD5385,CUST1385,26,Female,PROD585,UK,2023-05-05,2024-04-03,4,paused,68.54,8,18,Gaming Console,Electronics,4.3
ORD5386,CUST1386,34,Male,PROD586,India,2022-10-27,2023-03-03,3,cancelled,193.43,8,23,Running Shoes,Sports,4.2
ORD5387,CUST1387,44,Male,PROD587,UK,2022-01-18,2022-05-15,5,active,276.7,6,22,Blender,Home,3.9
ORD5388,CUST1388,61,Male,PROD588,Germany,2021-12-31,2022-03-30,0,cancelled,51.83,2,12,Basketball,Sports,4.4
ORD5389,CUST1389,46,Female,PROD589,UK,2020-12-16,2021-03-31,1,active,133.73,8,33,Vacuum Cleaner,Home,4.0
ORD5390,CUST1390,64,Male,PROD590,UK,2022-08-01,2025-05-06,4,paused,52.44,4,34,Smartphone,Electronics,4.0
ORD5391,CUST1391,60,Female,PROD591,India,2021-07-30,2024-05-01,0,active,1499.71,1,29,Cricket Bat,Sports,3.8
ORD5392,CUST1392,66,Male,PROD592,Canada,2022-08-03,2024-04-26,1,paused,562.84,3,26,Foundation,Beauty,4.2
ORD5393,CUST1393,62,Female,PROD593,India,2021-02-04,2021-04-19,0,active,1366.86,1,45,Lamp,Home,4.2
ORD5394,CUST1394,43,Female,PROD594,USA,2022-05-14,2022-05-28,3,active,290.28,6,38,Smartphone,Electronics,4.4
ORD5395,CUST1395,60,Male,PROD595,India,2022-09-29,2023-07-31,1,active,134.53,9,45,Dumbbells,Sports,4.2
ORD5396,CUST1396,52,Female,PROD596,India,2021-01-25,2021-11-24,0,active,434.16,2,43,Dumbbells,Sports,4.0
ORD5397,CUST1397,55,Female,PROD597,Canada,2021-01-23,2022-09-24,0,paused,44.89,7,2,Perfume,Beauty,4.3
ORD5398,CUST1398,63,Other,PROD598,Pakistan,2021-07-14,2025-03-25,0,paused,158.19,7,15,Face Wash,Beauty,4.1
ORD5399,CUST1399,43,Female,PROD599,Pakistan,2022-03-10,2024-01-23,3,cancelled,130.46,7,17,Yoga Mat,Sports,4.1
ORD5400,CUST1400,68,Female,PROD600,Germany,2021-03-12,2024-08-14,5,active,90.5,4,32,Gaming Console,Electronics,4.1
ORD5401,CUST1401,60,Male,PROD601,Pakistan,2023-12-08,2024-02-22,0,cancelled,132.55,3,25,Sneakers,Clothing,4.1
ORD5402,CUST1402,27,Female,PROD602,Germany,2021-12-05,2023-07-08,2,cancelled,315.0,2,25,Laptop,Electronics,4.4
ORD5403,CUST1403,31,Male,PROD603,India,2022-03-15,2022-12-11,0,active,19.5,6,14,Microwave,Home,3.9
ORD5404,CUST1404,52,Female,PROD604,India,2022-11-10,2023-09-19,5,active,74.49,7,4,Headphones,Electronics,4.3
ORD5405,CUST1405,40,Male,PROD605,India,2020-05-09,2024-06-26,0,paused,539.41,3,33,Skirt,Clothing,4.0
ORD5406,CUST1406,66,Female,PROD606,USA,2023-11-08,2025-04-03,2,active,101.02,7,19,T-Shirt,Clothing,4.3
ORD5407,CUST1407,22,Female,PROD607,UK,2022-11-03,2023-08-23,2,cancelled,1263.8,1,6,Lipstick,Beauty,4.0
ORD5408,CUST1408,56,Male,PROD608,USA,2023-06-03,2024-07-26,0,active,643.24,3,44,Face Wash,Beauty,3.6
ORD5409,CUST1409,61,Female,PROD609,USA,2023-05-31,2025-07-02,5,paused,217.29,8,7,Lamp,Home,4.1
ORD5410,CUST1410,61,Male,PROD610,Germany,2021-10-23,2022-01-10,5,active,94.79,8,1,Moisturizer,Beauty,4.2
